"gwk60_id","qng_id","cagl_id","gene_name"
"GWK60_M00737","QNG16740.1","CAGL0M00836g","protein_coding"
"GWK60_M00781","QNG16742.1","CAGL0M00874g","protein_coding"
"GWK60_M00825","QNG16744.1","CAGL0M00902g","protein_coding"
"GWK60_M00847","QNG16745.1","CAGL0M00924g","protein_coding"
"GWK60_M00869","QNG16746.1","CAGL0M00946g","protein_coding"
"GWK60_M00891","QNG16747.1","CAGL0M00968g","protein_coding"
"GWK60_M00913","QNG16748.1","CAGL0M00990g","protein_coding"
"GWK60_M00957","QNG16749.1","CAGL0M01056g","protein_coding"
"GWK60_M00979","QNG16750.1","CAGL0M01078g","protein_coding"
"GWK60_M01001","QNG16751.1","CAGL0M01100g","protein_coding"
"GWK60_M01023","QNG16752.1","CAGL0M01122g","protein_coding"
"GWK60_M01067","QNG16754.1","CAGL0M01166g","protein_coding"
"GWK60_M01089","QNG16755.1","CAGL0M01188g","protein_coding"
"GWK60_M01111","QNG16756.1","CAGL0M01210g","protein_coding"
"GWK60_M01133","QNG16757.1","CAGL0M01232g","protein_coding"
"GWK60_M01177","QNG16759.1","CAGL0M01276g","protein_coding"
"GWK60_M01199","QNG16760.1","CAGL0M01298g","protein_coding"
"GWK60_M01221","QNG16761.1","CAGL0M01320g","protein_coding"
"GWK60_M01287","QNG16764.1","CAGL0M01386g","protein_coding"
"GWK60_M01309","QNG16765.1","CAGL0M01408g","protein_coding"
"GWK60_M01331","QNG16766.1","CAGL0M01430g","protein_coding"
"GWK60_M01353","QNG16767.1","CAGL0M01452g","protein_coding"
"GWK60_M01375","QNG16768.1","CAGL0M01474g","protein_coding"
"GWK60_M01397","QNG16769.1","CAGL0M01496g","protein_coding"
"GWK60_M01463","QNG16772.1","CAGL0M01562g","protein_coding"
"GWK60_M01507","QNG16773.1","CAGL0M01606g","protein_coding"
"GWK60_M01551","QNG16775.1","CAGL0M01650g","protein_coding"
"GWK60_M01573","QNG16776.1","CAGL0M01672g","protein_coding"
"GWK60_M01595","QNG16777.1","CAGL0M01694g","protein_coding"
"GWK60_M01617","QNG16778.1","CAGL0M01716g","protein_coding"
"GWK60_M01639","QNG16779.1","CAGL0M01738g","protein_coding"
"GWK60_M01683","QNG16781.1","CAGL0M01782g","protein_coding"
"GWK60_M01705","QNG16782.1","CAGL0M01804g","protein_coding"
"GWK60_M01749","QNG16784.1","CAGL0M01848g","protein_coding"
"GWK60_M01771","QNG16785.1","CAGL0M01870g","protein_coding"
"GWK60_M01793","QNG16786.1","CAGL0M01892g","protein_coding"
"GWK60_M01815","QNG16787.1","CAGL0M01914g","protein_coding"
"GWK60_M01837","QNG16788.1","CAGL0M01936g","protein_coding"
"GWK60_M01859","QNG16789.1","CAGL0M01958g","protein_coding"
"GWK60_M01881","QNG16790.1","CAGL0M01980g","protein_coding"
"GWK60_M01903","QNG16791.1","CAGL0M02002g","protein_coding"
"GWK60_M01925","QNG16792.1","CAGL0M02013g","protein_coding"
"GWK60_M01947","QNG16793.1","CAGL0M02035g","protein_coding"
"GWK60_M01969","QNG16794.1","CAGL0M02057g","protein_coding"
"GWK60_M01991","QNG16795.1","CAGL0M02079g","protein_coding"
"GWK60_M02013","QNG16796.1","CAGL0M02101g","protein_coding"
"GWK60_M02035","QNG16797.1","CAGL0M02123g","protein_coding"
"GWK60_M02057","QNG16798.1","CAGL0M02145g","protein_coding"
"GWK60_M02079","QNG16799.1","CAGL0M02167g","protein_coding"
"GWK60_M02101","QNG16800.1","CAGL0M02189g","protein_coding"
"GWK60_M02145","QNG16802.1","CAGL0M02233g","protein_coding"
"GWK60_M02167","QNG16803.1","CAGL0M02255g","protein_coding"
"GWK60_M02189","QNG16804.1","CAGL0M02277g","protein_coding"
"GWK60_M02211","QNG16805.1","CAGL0M02299g","protein_coding"
"GWK60_M02233","QNG16806.1","CAGL0M02321g","protein_coding"
"GWK60_M02255","QNG16807.1","CAGL0M02343g","protein_coding"
"GWK60_M02277","QNG16808.1","CAGL0M02365g","protein_coding"
"GWK60_M02299","QNG16809.1","CAGL0M02387g","protein_coding"
"GWK60_M02321","QNG16810.1","CAGL0M02409g","protein_coding"
"GWK60_M02365","QNG16812.1","CAGL0M02453g","protein_coding"
"GWK60_M02387","QNG16813.1","CAGL0M02497g","protein_coding"
"GWK60_M02409","QNG16814.1","CAGL0M02519g","protein_coding"
"GWK60_M02431","QNG16815.1","CAGL0M02541g","protein_coding"
"GWK60_M02453","QNG16816.1","CAGL0M02563g","protein_coding"
"GWK60_M02475","QNG16817.1","CAGL0M02585g","protein_coding"
"GWK60_M02497","QNG16818.1","CAGL0M02607g","protein_coding"
"GWK60_M02519","QNG16819.1","CAGL0M02629g","protein_coding"
"GWK60_M02541","QNG16820.1","CAGL0M02651g","protein_coding"
"GWK60_M02563","QNG16821.1","CAGL0M02673g","protein_coding"
"GWK60_M02585","QNG16822.1","CAGL0M02695g","protein_coding"
"GWK60_M02607","QNG16823.1","CAGL0M02717g","protein_coding"
"GWK60_M02673","QNG16826.1","CAGL0M02783g","protein_coding"
"GWK60_M02695","QNG16827.1","CAGL0M02805g","protein_coding"
"GWK60_M02717","QNG16828.1","CAGL0M02849g","protein_coding"
"GWK60_M02739","QNG16829.1","CAGL0M02871g","protein_coding"
"GWK60_M02761","QNG16830.1","CAGL0M02893g","protein_coding"
"GWK60_M02783","QNG16831.1","CAGL0M02915g","protein_coding"
"GWK60_M02805","QNG16832.1","CAGL0M02937g","protein_coding"
"GWK60_M02827","QNG16833.1","CAGL0M02959g","protein_coding"
"GWK60_M02849","QNG16834.1","CAGL0M02981g","protein_coding"
"GWK60_M02871","QNG16835.1","CAGL0M03003g","protein_coding"
"GWK60_M02893","QNG16836.1","CAGL0M03025g","protein_coding"
"GWK60_M02915","QNG16837.1","CAGL0M03047g","protein_coding"
"GWK60_M02937","QNG16838.1","CAGL0M03069g","protein_coding"
"GWK60_M02959","QNG16839.1","CAGL0M03091g","protein_coding"
"GWK60_M02981","QNG16840.1","CAGL0M03113g","protein_coding"
"GWK60_M03003","QNG16841.1","CAGL0M03135g","protein_coding"
"GWK60_M03025","QNG16842.1","CAGL0M03157g","protein_coding"
"GWK60_M03047","QNG16843.1","CAGL0M03179g","protein_coding"
"GWK60_M03069","QNG16844.1","CAGL0M03201g","protein_coding"
"GWK60_M03091","QNG16845.1","CAGL0M03223g","protein_coding"
"GWK60_M03113","QNG16846.1","CAGL0M03245g","protein_coding"
"GWK60_M03135","QNG16847.1","CAGL0M03267g","protein_coding"
"GWK60_M03157","QNG16848.1","CAGL0M03289g","protein_coding"
"GWK60_M03179","QNG16849.1","CAGL0M03305g","protein_coding"
"GWK60_M03201","QNG16850.1","CAGL0M03311g","protein_coding"
"GWK60_M03223","QNG16851.1","CAGL0M03333g","protein_coding"
"GWK60_M03245","QNG16852.1","CAGL0M03355g","protein_coding"
"GWK60_M03267","QNG16853.1","CAGL0M03366g","protein_coding"
"GWK60_M03289","QNG16854.1","CAGL0M03377g","protein_coding"
"GWK60_M03311","QNG16855.1","CAGL0M03399g","protein_coding"
"GWK60_M03333","QNG16856.1","CAGL0M03421g","protein_coding"
"GWK60_M03377","QNG16857.1","CAGL0M03465g","protein_coding"
"GWK60_M03399","QNG16858.1","CAGL0M03487g","protein_coding"
"GWK60_M03443","QNG16859.1","CAGL0M03531g","protein_coding"
"GWK60_M03465","QNG16860.1","CAGL0M03553g","protein_coding"
"GWK60_M03487","QNG16861.1","CAGL0M03575g","protein_coding"
"GWK60_M03531","QNG16863.1","CAGL0M03619g","protein_coding"
"GWK60_M03553","QNG16864.1","CAGL0M03641g","protein_coding"
"GWK60_M03575","QNG16865.1","CAGL0M03663g","protein_coding"
"GWK60_M03597","QNG16866.1","CAGL0M03685g","protein_coding"
"GWK60_M03619","QNG16867.1","CAGL0M03707g","protein_coding"
"GWK60_M03641","QNG16868.1","CAGL0M03729g","protein_coding"
"GWK60_M03663","QNG16869.1","CAGL0M03751g","protein_coding"
"GWK60_M03685","QNG16870.1","CAGL0M03773g","protein_coding"
"GWK60_M03707","QNG16871.1","CAGL0M03795g","protein_coding"
"GWK60_M03729","QNG16872.1","CAGL0M03817g","protein_coding"
"GWK60_M03751","QNG16873.1","CAGL0M03839g","protein_coding"
"GWK60_M03773","QNG16874.1","CAGL0M03861g","protein_coding"
"GWK60_M03795","QNG16875.1","CAGL0M03883g","protein_coding"
"GWK60_M03817","QNG16876.1","CAGL0M03905g","protein_coding"
"GWK60_M03839","QNG16877.1","CAGL0M03927g","protein_coding"
"GWK60_M03861","QNG16878.1","CAGL0M03949g","protein_coding"
"GWK60_M03883","QNG16879.1","CAGL0M03971g","protein_coding"
"GWK60_M03905","QNG16880.1","CAGL0M03993g","protein_coding"
"GWK60_M03927","QNG16881.1","CAGL0M04015g","protein_coding"
"GWK60_M03949","QNG16882.1","CAGL0M04037g","protein_coding"
"GWK60_M03971","QNG16883.1","CAGL0M04059g","protein_coding"
"GWK60_M03993","QNG16884.1","CAGL0M04081g","protein_coding"
"GWK60_M04037","QNG16886.1","CAGL0M04125g","protein_coding"
"GWK60_M04059","QNG16887.1","CAGL0M04147g","protein_coding"
"GWK60_M04125","QNG16890.1","CAGL0M04213g","protein_coding"
"GWK60_M04147","QNG16891.1","CAGL0M04235g","protein_coding"
"GWK60_M04169","QNG16892.1","CAGL0M04257g","protein_coding"
"GWK60_M04191","QNG16893.1","CAGL0M04279g","protein_coding"
"GWK60_M04213","QNG16894.1","CAGL0M04301g","protein_coding"
"GWK60_M04257","QNG16896.1","CAGL0M04345g","protein_coding"
"GWK60_M04279","QNG16897.1","CAGL0M04367g","protein_coding"
"GWK60_M04301","QNG16898.1","CAGL0M04389g","protein_coding"
"GWK60_M04323","QNG16899.1","CAGL0M04411g","protein_coding"
"GWK60_M04367","QNG16901.1","CAGL0M04455g","protein_coding"
"GWK60_M04389","QNG16902.1","CAGL0M04477g","protein_coding"
"GWK60_M04411","QNG16903.1","CAGL0M04499g","protein_coding"
"GWK60_M04433","QNG16904.1","CAGL0M04521g","protein_coding"
"GWK60_M04455","QNG16905.1","CAGL0M04543g","protein_coding"
"GWK60_M04477","QNG16906.1","CAGL0M04565g","protein_coding"
"GWK60_M04499","QNG16907.1","CAGL0M04587g","protein_coding"
"GWK60_M04543","QNG16909.1","CAGL0M04620g","protein_coding"
"GWK60_M04565","QNG16910.1","CAGL0M04631g","protein_coding"
"GWK60_M04587","QNG16911.1","CAGL0M04653g","protein_coding"
"GWK60_M04609","QNG16912.1","CAGL0M04675g","protein_coding"
"GWK60_M04631","QNG16913.1","CAGL0M04697g","protein_coding"
"GWK60_M04653","QNG16914.1","CAGL0M04719g","protein_coding"
"GWK60_M04675","QNG16915.1","CAGL0M04741g","protein_coding"
"GWK60_M04697","QNG16916.1","CAGL0M04763g","protein_coding"
"GWK60_M04763","QNG16918.1","CAGL0M04829g","protein_coding"
"GWK60_M04785","QNG16919.1","CAGL0M04851g","protein_coding"
"GWK60_M04807","QNG16920.1","CAGL0M04873g","protein_coding"
"GWK60_M04829","QNG16921.1","CAGL0M04895g","protein_coding"
"GWK60_M04851","QNG16922.1","CAGL0M04917g","protein_coding"
"GWK60_M04873","QNG16923.1","CAGL0M04939g","protein_coding"
"GWK60_M04895","QNG16924.1","CAGL0M04961g","protein_coding"
"GWK60_M04917","QNG16925.1","CAGL0M04983g","protein_coding"
"GWK60_M04939","QNG16926.1","CAGL0M05005g","protein_coding"
"GWK60_M04961","QNG16927.1","CAGL0M05027g","protein_coding"
"GWK60_M04983","QNG16928.1","CAGL0M05049g","protein_coding"
"GWK60_M05049","QNG16929.1","CAGL0M05115g","protein_coding"
"GWK60_M05071","QNG16930.1","CAGL0M05137g","protein_coding"
"GWK60_M05093","QNG16931.1","CAGL0M05159g","protein_coding"
"GWK60_M05115","QNG16932.1","CAGL0M05181g","protein_coding"
"GWK60_M05137","QNG16933.1","CAGL0M05203g","protein_coding"
"GWK60_M05159","QNG16934.1","CAGL0M05225g","protein_coding"
"GWK60_M05181","QNG16935.1","CAGL0M05247g","protein_coding"
"GWK60_M05203","QNG16936.1","CAGL0M05269g","protein_coding"
"GWK60_M05225","QNG16937.1","CAGL0M05291g","protein_coding"
"GWK60_M05247","QNG16938.1","CAGL0M05313g","protein_coding"
"GWK60_M05269","QNG16939.1","CAGL0M05335g","protein_coding"
"GWK60_M05291","QNG16940.1","CAGL0M05357g","protein_coding"
"GWK60_M05313","QNG16941.1","CAGL0M05379g","protein_coding"
"GWK60_M05335","QNG16942.1","CAGL0M05401g","protein_coding"
"GWK60_M05357","QNG16943.1","CAGL0M05423g","protein_coding"
"GWK60_M05379","QNG16944.1","CAGL0M05445g","protein_coding"
"GWK60_M05401","QNG16945.1","CAGL0M05467g","protein_coding"
"GWK60_M05423","QNG16946.1","CAGL0M05489g","protein_coding"
"GWK60_M05511","QNG16949.1","CAGL0M05577g","protein_coding"
"GWK60_M05533","QNG16950.1","CAGL0M05593g","protein_coding"
"GWK60_M05555","QNG16951.1","CAGL0M05599g","protein_coding"
"GWK60_M05577","QNG16952.1","CAGL0M05621g","protein_coding"
"GWK60_M05621","QNG16954.1","CAGL0M05665g","protein_coding"
"GWK60_M05643","QNG16955.1","CAGL0M05687g","protein_coding"
"GWK60_M05665","QNG16956.1","CAGL0M05709g","protein_coding"
"GWK60_M05687","QNG16957.1","CAGL0M05731g","protein_coding"
"GWK60_M05709","QNG16958.1","CAGL0M05753g","protein_coding"
"GWK60_M05731","QNG16959.1","CAGL0M05775g","protein_coding"
"GWK60_M05753","QNG16960.1","CAGL0M05797g","protein_coding"
"GWK60_M05775","QNG16961.1","CAGL0M05819g","protein_coding"
"GWK60_M05797","QNG16962.1","CAGL0M05841g","protein_coding"
"GWK60_M05819","QNG16963.1","CAGL0M05863g","protein_coding"
"GWK60_M05841","QNG16964.1","CAGL0M05885g","protein_coding"
"GWK60_M05863","QNG16965.1","CAGL0M05907g","protein_coding"
"GWK60_M05885","QNG16966.1","CAGL0M05929g","protein_coding"
"GWK60_M05907","QNG16967.1","CAGL0M05951g","protein_coding"
"GWK60_M05929","QNG16968.1","CAGL0M05973g","protein_coding"
"GWK60_M05951","QNG16969.1","CAGL0M05995g","protein_coding"
"GWK60_M05973","QNG16970.1","CAGL0M06017g","protein_coding"
"GWK60_M05995","QNG16971.1","CAGL0M06039g","protein_coding"
"GWK60_M06061","QNG16974.1","CAGL0M06105g","protein_coding"
"GWK60_M06083","QNG16975.1","CAGL0M06127g","protein_coding"
"GWK60_M06105","QNG16976.1","CAGL0M06149g","protein_coding"
"GWK60_M06127","QNG16977.1","CAGL0M06171g","protein_coding"
"GWK60_M06149","QNG16978.1","CAGL0M06193g","protein_coding"
"GWK60_M06171","QNG16979.1","CAGL0M06215g","protein_coding"
"GWK60_M06193","QNG16980.1","CAGL0M06237g","protein_coding"
"GWK60_M06215","QNG16981.1","CAGL0M06259g","protein_coding"
"GWK60_M06237","QNG16982.1","CAGL0M06281g","protein_coding"
"GWK60_M06259","QNG16983.1","CAGL0M06303g","protein_coding"
"GWK60_M06281","QNG16984.1","CAGL0M06325g","protein_coding"
"GWK60_M06303","QNG16985.1","CAGL0M06347g","protein_coding"
"GWK60_M06325","QNG16986.1","CAGL0M06369g","protein_coding"
"GWK60_M06347","QNG16987.1","CAGL0M06391g","protein_coding"
"GWK60_M06369","QNG16988.1","CAGL0M06413g","protein_coding"
"GWK60_M06391","QNG16989.1","CAGL0M06435g","protein_coding"
"GWK60_M06413","QNG16990.1","CAGL0M06457g","protein_coding"
"GWK60_M06435","QNG16991.1","CAGL0M06479g","protein_coding"
"GWK60_M06457","QNG16992.1","CAGL0M06501g","protein_coding"
"GWK60_M06479","QNG16993.1","CAGL0M06523g","protein_coding"
"GWK60_M06501","QNG16994.1","CAGL0M06545g","protein_coding"
"GWK60_M06523","QNG16995.1","CAGL0M06567g","protein_coding"
"GWK60_M06545","QNG16996.1","CAGL0M06589g","protein_coding"
"GWK60_M06567","QNG16997.1","CAGL0M06611g","protein_coding"
"GWK60_M06589","QNG16998.1","CAGL0M06633g","protein_coding"
"GWK60_M06611","QNG16999.1","CAGL0M06655g","protein_coding"
"GWK60_M06633","QNG17000.1","CAGL0M06677g","protein_coding"
"GWK60_M06655","QNG17001.1","CAGL0M06699g","protein_coding"
"GWK60_M06677","QNG17002.1","CAGL0M06721g","protein_coding"
"GWK60_M06721","QNG17003.1","CAGL0M06765g","protein_coding"
"GWK60_M06743","QNG17004.1","CAGL0M06787g","protein_coding"
"GWK60_M06765","QNG17005.1","CAGL0M06809g","protein_coding"
"GWK60_M06809","QNG17007.1","CAGL0M06853g","protein_coding"
"GWK60_M06831","QNG17008.1","CAGL0M06875g","protein_coding"
"GWK60_M06853","QNG17009.1","CAGL0M06897g","protein_coding"
"GWK60_M06875","QNG17010.1","CAGL0M06919g","protein_coding"
"GWK60_M06897","QNG17011.1","CAGL0M06941g","protein_coding"
"GWK60_M06919","QNG17012.1","CAGL0M06963g","protein_coding"
"GWK60_M06941","QNG17013.1","CAGL0M06985g","protein_coding"
"GWK60_M06963","QNG17014.1","CAGL0M07001g","protein_coding"
"GWK60_M06985","QNG17015.1","CAGL0M07007g","protein_coding"
"GWK60_M07007","QNG17016.1","CAGL0M07029g","protein_coding"
"GWK60_M07029","QNG17017.1","CAGL0M07051g","protein_coding"
"GWK60_M07051","QNG17018.1","CAGL0M07073g","protein_coding"
"GWK60_M07095","QNG17020.1","CAGL0M07117g","protein_coding"
"GWK60_M07117","QNG17021.1","CAGL0M07139g","protein_coding"
"GWK60_M07161","QNG17023.1","CAGL0M07183g","protein_coding"
"GWK60_M07183","QNG17024.1","CAGL0M07205g","protein_coding"
"GWK60_M07205","QNG17025.1","CAGL0M07227g","protein_coding"
"GWK60_M07227","QNG17026.1","CAGL0M07249g","protein_coding"
"GWK60_M07249","QNG17027.1","CAGL0M07271g","protein_coding"
"GWK60_M07271","QNG17028.1","CAGL0M07293g","protein_coding"
"GWK60_M07293","QNG17029.1","CAGL0M07315g","protein_coding"
"GWK60_M07315","QNG17030.1","CAGL0M07337g","protein_coding"
"GWK60_M07337","QNG17031.1","CAGL0M07359g","protein_coding"
"GWK60_M07359","QNG17032.1","CAGL0M07381g","protein_coding"
"GWK60_M07403","QNG17034.1","CAGL0M07425g","protein_coding"
"GWK60_M07425","QNG17035.1","CAGL0M07447g","protein_coding"
"GWK60_M07469","QNG17037.1","CAGL0M07491g","protein_coding"
"GWK60_M07491","QNG17038.1","CAGL0M07513g","protein_coding"
"GWK60_M07535","QNG17039.1","CAGL0M07546g","protein_coding"
"GWK60_M07557","QNG17040.1","CAGL0M07568g","protein_coding"
"GWK60_M07579","QNG17041.1","CAGL0M07590g","protein_coding"
"GWK60_M07601","QNG17042.1","CAGL0M07612g","protein_coding"
"GWK60_M07623","QNG17043.1","CAGL0M07634g","protein_coding"
"GWK60_M07667","QNG17045.1","CAGL0M07678g","protein_coding"
"GWK60_M07689","QNG17046.1","CAGL0M07700g","protein_coding"
"GWK60_M07711","QNG17047.1","CAGL0M07722g","protein_coding"
"GWK60_M07755","QNG17048.1","CAGL0M07766g","protein_coding"
"GWK60_M07799","QNG17049.1","CAGL0M07832g","protein_coding"
"GWK60_M07821","QNG17050.1","CAGL0M07854g","protein_coding"
"GWK60_M07865","QNG17052.1","CAGL0M07898g","protein_coding"
"GWK60_M07909","QNG17054.1","CAGL0M07942g","protein_coding"
"GWK60_M07953","QNG17055.1","CAGL0M07986g","protein_coding"
"GWK60_M07975","QNG17056.1","CAGL0M08008g","protein_coding"
"GWK60_M07997","QNG17057.1","CAGL0M08030g","protein_coding"
"GWK60_M08041","QNG17059.1","CAGL0M08074g","protein_coding"
"GWK60_M08063","QNG17060.1","CAGL0M08096g","protein_coding"
"GWK60_M08085","QNG17061.1","CAGL0M08118g","protein_coding"
"GWK60_M08107","QNG17062.1","CAGL0M08162g","protein_coding"
"GWK60_M08151","QNG17064.1","CAGL0M08206g","protein_coding"
"GWK60_M08173","QNG17065.1","CAGL0M08228g","protein_coding"
"GWK60_M08195","QNG17066.1","CAGL0M08250g","protein_coding"
"GWK60_M08217","QNG17067.1","CAGL0M08272g","protein_coding"
"GWK60_M08239","QNG17068.1","CAGL0M08294g","protein_coding"
"GWK60_M08261","QNG17069.1","CAGL0M08316g","protein_coding"
"GWK60_M08283","QNG17070.1","CAGL0M08338g","protein_coding"
"GWK60_M08305","QNG17071.1","CAGL0M08360g","protein_coding"
"GWK60_M08327","QNG17072.1","CAGL0M08382g","protein_coding"
"GWK60_M08349","QNG17073.1","CAGL0M08404g","protein_coding"
"GWK60_M08371","QNG17074.1","CAGL0M08426g","protein_coding"
"GWK60_M08393","QNG17075.1","CAGL0M08448g","protein_coding"
"GWK60_M08481","QNG17078.1","CAGL0M08536g","protein_coding"
"GWK60_M08503","QNG17079.1","CAGL0M08552g","protein_coding"
"GWK60_M08525","QNG17080.1","CAGL0M08580g","protein_coding"
"GWK60_M08547","QNG17081.1","CAGL0M08602g","protein_coding"
"GWK60_M08569","QNG17082.1","CAGL0M08624g","protein_coding"
"GWK60_M08591","QNG17083.1","CAGL0M08646g","protein_coding"
"GWK60_M08613","QNG17084.1","CAGL0M08668g","protein_coding"
"GWK60_M08657","QNG17086.1","CAGL0M08712g","protein_coding"
"GWK60_M08679","QNG17087.1","CAGL0M08734g","protein_coding"
"GWK60_M08701","QNG17088.1","CAGL0M08756g","protein_coding"
"GWK60_M08789","QNG17092.1","CAGL0M08844g","protein_coding"
"GWK60_M08833","QNG17094.1","CAGL0M08888g","protein_coding"
"GWK60_M08877","QNG17096.1","CAGL0M08932g","protein_coding"
"GWK60_M08899","QNG17097.1","CAGL0M08954g","protein_coding"
"GWK60_M08921","QNG17098.1","CAGL0M08976g","protein_coding"
"GWK60_M08965","QNG17099.1","CAGL0M09020g","protein_coding"
"GWK60_M08987","QNG17100.1","CAGL0M09042g","protein_coding"
"GWK60_M09009","QNG17101.1","CAGL0M09064g","protein_coding"
"GWK60_M09031","QNG17102.1","CAGL0M09086g","protein_coding"
"GWK60_M09053","QNG17103.1","CAGL0M09108g","protein_coding"
"GWK60_M09075","QNG17104.1","CAGL0M09130g","protein_coding"
"GWK60_M09119","QNG17105.1","CAGL0M09185g","protein_coding"
"GWK60_M09141","QNG17106.1","CAGL0M09207g","protein_coding"
"GWK60_M09163","QNG17107.1","CAGL0M09229g","protein_coding"
"GWK60_M09185","QNG17108.1","CAGL0M09251g","protein_coding"
"GWK60_M09207","QNG17109.1","CAGL0M09273g","protein_coding"
"GWK60_M09229","QNG17110.1","CAGL0M09295g","protein_coding"
"GWK60_M09251","QNG17111.1","CAGL0M09317g","protein_coding"
"GWK60_M09273","QNG17112.1","CAGL0M09339g","protein_coding"
"GWK60_M09295","QNG17113.1","CAGL0M09361g","protein_coding"
"GWK60_M09317","QNG17114.1","CAGL0M09383g","protein_coding"
"GWK60_M09361","QNG17116.1","CAGL0M09427g","protein_coding"
"GWK60_M09383","QNG17117.1","CAGL0M09449g","protein_coding"
"GWK60_M09405","QNG17118.1","CAGL0M09471g","protein_coding"
"GWK60_M09427","QNG17119.1","CAGL0M09493g","protein_coding"
"GWK60_M09449","QNG17120.1","CAGL0M09515g","protein_coding"
"GWK60_M09471","QNG17121.1","CAGL0M09537g","protein_coding"
"GWK60_M09493","QNG17122.1","CAGL0M09559g","protein_coding"
"GWK60_M09537","QNG17124.1","CAGL0M09603g","protein_coding"
"GWK60_M09559","QNG17125.1","CAGL0M09614g","protein_coding"
"GWK60_M09581","QNG17126.1","CAGL0M09636g","protein_coding"
"GWK60_M09603","QNG17127.1","CAGL0M09647g","protein_coding"
"GWK60_M09625","QNG17128.1","CAGL0M09669g","protein_coding"
"GWK60_M09647","QNG17129.1","CAGL0M09691g","protein_coding"
"GWK60_M09669","QNG17130.1","CAGL0M09713g","protein_coding"
"GWK60_M09713","QNG17132.1","CAGL0M09757g","protein_coding"
"GWK60_M09757","QNG17134.1","CAGL0M09801g","protein_coding"
"GWK60_M09801","QNG17136.1","CAGL0M09845g","protein_coding"
"GWK60_M09823","QNG17137.1","CAGL0M09867g","protein_coding"
"GWK60_M09845","QNG17138.1","CAGL0M09889g","protein_coding"
"GWK60_M09867","QNG17139.1","CAGL0M09911g","protein_coding"
"GWK60_M09889","QNG17140.1","CAGL0M09933g","protein_coding"
"GWK60_M09911","QNG17141.1","CAGL0M09955g","protein_coding"
