standard_name,common_name,type,chrom,start,stop,strand,coding_length,hits,reads,insertion_index,neighborhood_index,reads_ni,max_free_region,freedom_index,logit_fi,s_value,upstream_hits_100,hits_in_domains,reads_in_domains,domain_coverage,domain_ratio,bps_between_hits_in_feature,bps_between_hits_in_neihgborhood,sample,feature_id,condition,background,pool
GWK60_A02651,GWK60_A02651,ORF,CP048230.1,311931,312863,W,933,0,0,0,0,0,933,1,0.9993448559080368,-24.406256007702403,0,0,0,0,0,9999,325.2857142857143,yH299-H2O2-treated-facs-pool3,GWK60_A02651,treated,yH299,3
GWK60_A02673,GWK60_A02673,ORF,CP048230.1,312952,315435,C,2484,0,0,0,0,0,2484,1,0.9999999998795756,-24.406256007702403,0,0,0,0,0,9999,295.9375,yH299-H2O2-treated-facs-pool3,GWK60_A02673,treated,yH299,3
GWK60_A02695,GWK60_A02695,ORF,CP048230.1,315813,317021,C,1209,3,273,0.00248138957816377,0.6166253101736973,0.19268070546824037,494,0.4086021505376344,0.4085851973524445,-16.308223924741874,1,0,0,0,0,403,248.5,yH299-H2O2-treated-facs-pool3,GWK60_A02695,treated,yH299,3
GWK60_A02717,GWK60_A02717,ORF,CP048230.1,317339,317653,W,315,0,0,0,0,0,315,1,0.759510916949111,-24.406256007702403,0,0,0,0,0,9999,237.52631578947367,yH299-H2O2-treated-facs-pool3,GWK60_A02717,treated,yH299,3
GWK60_A02739,GWK60_A02739,ORF,CP048230.1,318016,319521,W,1506,2,398,0.00132802124833997,0.2191235059760956,0.13954554767027672,1100,0.7304116865869854,0.7304101317643478,-15.766011071480056,0,0,0,0,0,753,165,yH299-H2O2-treated-facs-pool3,GWK60_A02739,treated,yH299,3
GWK60_A02761,GWK60_A02761,ORF,CP048230.1,319868,320854,C,987,0,0,0,0,0,987,1,0.999618111532317,-24.406256007702403,0,0,0,0,0,9999,157.89655172413794,yH299-H2O2-treated-facs-pool3,GWK60_A02761,treated,yH299,3
GWK60_A02783,GWK60_A02783,ORF,CP048230.1,321432,322004,W,573,0,0,0,0,0,573,1,0.9765693323263296,-24.406256007702403,0,0,0,0,0,9999,171.72413793103448,yH299-H2O2-treated-facs-pool3,GWK60_A02783,treated,yH299,3
GWK60_A02805,GWK60_A02805,ORF,CP048230.1,322182,323111,C,930,2,1122,0.0021505376344086,0.2430546412113232,0.2605517697717921,807,0.867741935483871,0.86715613788858,-14.273113795301802,0,0,0,0,0,465,113.0204081632653,yH299-H2O2-treated-facs-pool3,GWK60_A02805,treated,yH299,3
GWK60_A02827,GWK60_A02827,ORF,CP048230.1,323402,323626,W,225,1,39,0.00444444444444444,0.5046296296296295,0.03694722569879016,198,0.88,0.4947153207795023,-19.08432791281504,0,0,0,0,0,225,113.54166666666669,yH299-H2O2-treated-facs-pool3,GWK60_A02827,treated,yH299,3
GWK60_A02849,GWK60_A02849,ORF,CP048230.1,323768,325141,C,1374,1,573,7.278020378457e-4,0.08489507520621058,0.09132330055036043,768,0.5589519650655022,0.5589475110286188,-15.241349081026714,0,0,0,0,0,1374,116.64583333333331,yH299-H2O2-treated-facs-pool3,GWK60_A02849,treated,yH299,3
GWK60_A02871,GWK60_A02871,ORF,CP048230.1,325407,326912,W,1506,0,0,0,0,0,1506,1,0.9999978713064616,-24.406256007702403,1,0,0,0,0,9999,117.24528301886792,yH299-H2O2-treated-facs-pool3,GWK60_A02871,treated,yH299,3
GWK60_A02893,GWK60_A02893,ORF,CP048230.1,327258,327563,W,306,0,0,0,0,0,306,1,0.7426905453026857,-24.406256007702403,0,0,0,0,0,9999,112.02,yH299-H2O2-treated-facs-pool3,GWK60_A02893,treated,yH299,3
GWK60_A02915,GWK60_A02915,ORF,CP048230.1,327809,328415,C,348,1,389,0.0028735632183908,0.3293103448275862,0.26760335102972854,328,0.942528735632184,0.7677580645744305,-15.798925693952793,1,0,0,0,0,607,114.6,yH299-H2O2-treated-facs-pool3,GWK60_A02915,treated,yH299,3
GWK60_A02937,GWK60_A02937,ORF,CP048230.1,328743,331121,W,2379,19,6068,0.00798654897015552,0.9797784183030086,0.703225621653146,1201,0.5048339638503573,0.5048339636766285,-11.839012902422963,2,0,0,0,0,125.21052631578948,122.67857142857144,yH299-H2O2-treated-facs-pool3,GWK60_A02937,treated,yH299,3
GWK60_A02959,GWK60_A02959,ORF,CP048230.1,331647,331886,C,240,0,0,0,0,0,240,1,0.598687660112452,-24.406256007702403,0,0,0,0,0,9999,113.98148148148148,yH299-H2O2-treated-facs-pool3,GWK60_A02959,treated,yH299,3
GWK60_A02981,ARO10,ORF,CP048230.1,333043,334992,W,1950,5,1179,0.00256410256410256,0.23136553369111507,0.11773985255879409,1034,0.5302564102564102,0.5302563969416766,-14.2016848634532,0,0,0,0,0,390,90.23255813953487,yH299-H2O2-treated-facs-pool3,GWK60_A02981,treated,yH299,3
GWK60_A03003,GWK60_A03003,ORF,CP048230.1,335757,337755,W,699,1,31,0.00143061516452074,0.12252893744310052,0.00838456181570205,695,0.994277539341917,0.9875565607225384,-19.406256007702403,0,0,0,0,0,1999,85.64772727272727,yH299-H2O2-treated-facs-pool3,GWK60_A03003,treated,yH299,3
GWK60_A03025,GWK60_A03025,ORF,CP048230.1,338121,338468,C,348,4,693,0.01149425287356321,0.9506020799124246,0.3647466797343788,171,0.4913793103448276,0.4002641129336208,-14.96746415512414,0,0,0,0,0,87,82.70238095238095,yH299-H2O2-treated-facs-pool3,GWK60_A03025,treated,yH299,3
GWK60_A03047,GWK60_A03047,ORF,CP048230.1,339100,339429,W,330,0,0,0,0,0,330,1,0.7858349830425586,-24.406256007702403,0,0,0,0,0,9999,90.5974025974026,yH299-H2O2-treated-facs-pool3,GWK60_A03047,treated,yH299,3
GWK60_A03069,GWK60_A03069,ORF,CP048230.1,339668,340393,C,726,6,3490,0.00826446280991735,0.773639583556939,0.9915873268145996,245,0.33746556473829203,0.33572138981760236,-12.636831366149648,2,0,0,0,0,121,93.6103896103896,yH299-H2O2-treated-facs-pool3,GWK60_A03069,treated,yH299,3
GWK60_A03091,GWK60_A03091,ORF,CP048230.1,340872,341678,C,807,4,660,0.00495662949194547,0.4569784500562606,0.16055818221008936,339,0.4200743494423792,0.4191057235217657,-15.037749546194712,0,0,0,0,0,201.75,92.19540229885058,yH299-H2O2-treated-facs-pool3,GWK60_A03091,treated,yH299,3
GWK60_A03113,EFT2,ORF,CP048230.1,343669,346197,W,2529,1,435,3.954132068011e-4,0.04168182417292738,0.04653899772901285,1453,0.5745353894820087,0.5745353894378924,-15.638071682925476,0,0,0,0,0,2529,105.41333333333333,yH299-H2O2-treated-facs-pool3,GWK60_A03113,treated,yH299,3
GWK60_A03135,GWK60_A03135,ORF,CP048230.1,346671,348557,W,1887,0,0,0,0,0,1887,1,0.9999999528532164,-24.406256007702403,0,0,0,0,0,9999,115.90140845070422,yH299-H2O2-treated-facs-pool3,GWK60_A03135,treated,yH299,3
GWK60_A03157,GWK60_A03157,ORF,CP048230.1,348914,350161,C,570,0,0,0,0,0,570,1,0.9758729785823308,-24.406256007702403,0,0,0,0,0,9999,113.42857142857144,yH299-H2O2-treated-facs-pool3,GWK60_A03157,treated,yH299,3
GWK60_A03179,GWK60_A03179,ORF,CP048230.1,351207,352673,C,1467,24,28501,0.016359918200409,1.7985003408316291,5.664034401855736,698,0.4758009543285617,0.4757994583930992,-9.607480470670495,0,0,0,0,0,61.125,109.93333333333334,yH299-H2O2-treated-facs-pool3,GWK60_A03179,treated,yH299,3
GWK60_A03201,GWK60_A03201,ORF,CP048230.1,353607,354959,W,1353,0,0,0,0,0,1353,1,0.9999901693925546,-24.406256007702403,0,0,0,0,0,9999,174.64444444444445,yH299-H2O2-treated-facs-pool3,GWK60_A03201,treated,yH299,3
GWK60_A03223,GWK60_A03223,ORF,CP048230.1,355593,357470,W,1878,2,371,0.00106496272630457,0.181738204380238,0.11439746960582552,1681,0.8951011714589989,0.8951011252835956,-15.867097196594372,0,0,0,0,0,939,170.65217391304347,yH299-H2O2-treated-facs-pool3,GWK60_A03223,treated,yH299,3
GWK60_A03245,GWK60_A03245,ORF,CP048230.1,359079,360851,C,1773,0,0,0,0,0,1773,1,0.9999998525829434,-24.406256007702403,0,0,0,0,0,9999,191.21951219512195,yH299-H2O2-treated-facs-pool3,GWK60_A03245,treated,yH299,3
GWK60_A03267,GWK60_A03267,ORF,CP048230.1,361847,362461,C,615,0,0,0,0,0,615,1,0.9844802434215912,-24.406256007702403,0,0,0,0,0,9999,197,yH299-H2O2-treated-facs-pool3,GWK60_A03267,treated,yH299,3
GWK60_A03289,GWK60_A03289,ORF,CP048230.1,363837,364580,W,744,1,163,0.00134408602150537,0.2171706989247312,0.1282798475257517,432,0.5806451612903226,0.5781363482787609,-17.048704003084318,0,0,0,0,0,744,161.575,yH299-H2O2-treated-facs-pool3,GWK60_A03289,treated,yH299,3
GWK60_A03311,GWK60_A03311,ORF,CP048230.1,365013,368468,W,3456,3,302,8.6805555555555e-4,0.11097756410256408,0.04430525896549386,1990,0.5758101851851852,0.575810185185181,-16.163082024229453,1,0,0,0,0,1152,127.84615384615384,yH299-H2O2-treated-facs-pool3,GWK60_A03311,treated,yH299,3
GWK60_A03333,GWK60_A03333,ORF,CP048230.1,369013,370473,W,1461,0,0,0,0,0,1461,1,0.9999966615480234,-24.406256007702403,0,0,0,0,0,9999,125.01923076923076,yH299-H2O2-treated-facs-pool3,GWK60_A03333,treated,yH299,3
GWK60_A03355,SMF3,ORF,CP048230.1,370749,372164,C,1416,4,973,0.00282485875706214,0.3874402433724467,0.4492374771673003,1081,0.7634180790960452,0.7634140820489368,-14.47847804562006,0,0,0,0,0,354,137.15384615384616,yH299-H2O2-treated-facs-pool3,GWK60_A03355,treated,yH299,3
GWK60_A03377,GWK60_A03377,ORF,CP048230.1,372766,374805,C,2040,30,13166,0.01470588235294117,2.0088235294117647,3.5546227522660163,788,0.3862745098039216,0.3862745058604603,-10.721616952121602,0,0,0,0,0,68,136.6,yH299-H2O2-treated-facs-pool3,GWK60_A03377,treated,yH299,3
GWK60_A03421,COX12,ORF,CP048230.1,375905,376156,C,252,0,0,0,0,0,252,1,0.6271477663131956,-24.406256007702403,0,0,0,0,0,9999,117.42105263157896,yH299-H2O2-treated-facs-pool3,GWK60_A03421,treated,yH299,3
GWK60_A03443,GWK60_A03443,ORF,CP048230.1,376958,379939,C,2982,0,0,0,0,0,2982,1,0.9999999999991722,-24.406256007702403,0,0,0,0,0,9999,122.03389830508476,yH299-H2O2-treated-facs-pool3,GWK60_A03443,treated,yH299,3
GWK60_A03465,GWK60_A03465,ORF,CP048230.1,380253,380822,C,570,1,28,0.00175438596491228,0.2143428747306864,0.02321308462171239,426,0.7473684210526316,0.7293366471510051,-19.54827501257483,0,0,0,0,0,570,122.17543859649123,yH299-H2O2-treated-facs-pool3,GWK60_A03465,treated,yH299,3
GWK60_A03487,GWK60_A03487,ORF,CP048230.1,381416,382060,C,645,1,85,0.00155038759689922,0.1649753347427766,0.05522475254531756,578,0.896124031007752,0.8857793969989038,-17.979991253000307,0,0,0,0,0,645,106.4090909090909,yH299-H2O2-treated-facs-pool3,GWK60_A03487,treated,yH299,3
GWK60_A03509,GWK60_A03509,ORF,CP048230.1,384528,387716,C,3189,0,0,0,0,0,3189,1,0.9999999999998956,-24.406256007702403,0,0,0,0,0,9999,129.4,yH299-H2O2-treated-facs-pool3,GWK60_A03509,treated,yH299,3
GWK60_A03531,GWK60_A03531,ORF,CP048230.1,388224,390425,C,2202,0,0,0,0,0,2202,1,0.99999999797966,-24.406256007702403,0,0,0,0,0,9999,163.39473684210526,yH299-H2O2-treated-facs-pool3,GWK60_A03531,treated,yH299,3
GWK60_A03553,GWK60_A03553,ORF,CP048230.1,390734,391726,W,993,0,0,0,0,0,993,1,0.9996403429867762,-24.406256007702403,0,0,0,0,0,9999,155.1578947368421,yH299-H2O2-treated-facs-pool3,GWK60_A03553,treated,yH299,3
GWK60_A03575,GAL83,ORF,CP048230.1,392385,393632,W,1248,2,187,0.0016025641025641,0.2349358974358974,0.08180432514758927,966,0.7740384615384616,0.7740167173015917,-16.851667156024767,0,0,0,0,0,624,146.6,yH299-H2O2-treated-facs-pool3,GWK60_A03575,treated,yH299,3
GWK60_A03597,GWK60_A03597,ORF,CP048230.1,394004,398962,C,4959,1,1,2.0165355918531e-4,0.029340592861464,9.550974238757814e-5,4732,0.9542246420649324,0.9542246420649324,-23.406256007702403,0,0,0,0,0,4959,145.5,yH299-H2O2-treated-facs-pool3,GWK60_A03597,treated,yH299,3
GWK60_A03619,GWK60_A03619,ORF,CP048230.1,399955,402201,W,2247,5,2106,0.00222518914107699,0.18876498868601016,0.2649887217599808,909,0.4045393858477971,0.404539385326659,-13.365281408885096,0,0,0,0,0,449.4,84.83098591549296,yH299-H2O2-treated-facs-pool3,GWK60_A03619,treated,yH299,3
GWK60_A03663,GWK60_A03663,ORF,CP048230.1,402992,403537,C,546,0,0,0,0,0,546,1,0.969527966735356,-24.406256007702403,1,0,0,0,0,9999,82.39682539682539,yH299-H2O2-treated-facs-pool3,GWK60_A03663,treated,yH299,3
GWK60_A03685,GWK60_A03685,ORF,CP048230.1,403994,405409,W,1416,2,1465,0.00141242937853107,0.11837795791369853,0.27112189314179386,693,0.4894067796610169,0.4894042172617143,-13.88858661956859,0,0,0,0,0,708,83.81159420289855,yH299-H2O2-treated-facs-pool3,GWK60_A03685,treated,yH299,3
GWK60_A03707,GWK60_A03707,ORF,CP048230.1,405826,407256,W,1431,1,668,6.9881201956673e-4,0.0629330138764101,0.13328265450704002,815,0.5695317959468903,0.5695292293897024,-15.02039360706094,0,0,0,0,0,1431,90.05714285714286,yH299-H2O2-treated-facs-pool3,GWK60_A03707,treated,yH299,3
GWK60_A03751,GWK60_A03751,ORF,CP048230.1,408055,409608,C,1554,0,0,0,0,0,1554,1,0.9999986827987232,-24.406256007702403,0,0,0,0,0,9999,91.48648648648648,yH299-H2O2-treated-facs-pool3,GWK60_A03751,treated,yH299,3
GWK60_A03773,GWK60_A03773,ORF,CP048230.1,409765,410181,W,417,1,3,0.00239808153477218,0.2136082179032893,0.00203128408944321,256,0.6139088729016786,0.5509973128017052,-22.406256007702403,0,0,0,0,0,417,89.07462686567165,yH299-H2O2-treated-facs-pool3,GWK60_A03773,treated,yH299,3
GWK60_A03795,HMX1,ORF,CP048230.1,410371,411312,C,942,2,187,0.00212314225053078,0.19235035016002788,0.05747847589093183,749,0.7951167728237792,0.7946406645486239,-16.851667156024767,1,0,0,0,0,471,90.59701492537312,yH299-H2O2-treated-facs-pool3,GWK60_A03795,treated,yH299,3
GWK60_A03817,GWK60_A03817,ORF,CP048230.1,412336,413649,W,1314,1,36,7.6103500761035e-4,0.06437170135800273,0.00707835916396459,1224,0.9315068493150684,0.9314933242545088,-19.196802642073457,1,0,0,0,0,1314,84.58441558441558,yH299-H2O2-treated-facs-pool3,GWK60_A03817,treated,yH299,3
GWK60_A03839,GWK60_A03839,ORF,CP048230.1,414376,415182,W,807,2,293,0.00247831474597273,0.20311559568065143,0.0906063958286607,438,0.5427509293680297,0.5414994303909538,-16.206583662866038,0,0,0,0,0,403.5,81.95714285714286,yH299-H2O2-treated-facs-pool3,GWK60_A03839,treated,yH299,3
GWK60_A03861,GWK60_A03861,ORF,CP048230.1,415447,415767,C,321,0,0,0,0,0,321,1,0.7702989490466019,-24.406256007702403,0,0,0,0,0,9999,85.58904109589041,yH299-H2O2-treated-facs-pool3,GWK60_A03861,treated,yH299,3
GWK60_A03883,GWK60_A03883,ORF,CP048230.1,415997,416960,W,819,0,0,0,0,0,819,1,0.99795436644112,-24.406256007702403,0,0,0,0,0,9999,84.98611111111111,yH299-H2O2-treated-facs-pool3,GWK60_A03883,treated,yH299,3
GWK60_A03905,GWK60_A03905,ORF,CP048230.1,417226,418752,C,1527,0,0,0,0,0,1527,1,0.9999982745138576,-24.406256007702403,0,0,0,0,0,9999,95.23611111111111,yH299-H2O2-treated-facs-pool3,GWK60_A03905,treated,yH299,3
GWK60_A03927,GWK60_A03927,ORF,CP048230.1,419219,420970,C,1752,1,75,5.7077625570776e-4,0.05457944543709879,0.0095654507632412,1664,0.9497716894977168,0.9497715167673156,-18.158328494258814,0,0,0,0,0,1752,95.6231884057971,yH299-H2O2-treated-facs-pool3,GWK60_A03927,treated,yH299,3
GWK60_A03949,NMT1,ORF,CP048230.1,421263,422618,W,1356,0,0,0,0,0,1356,1,0.9999904599281408,-24.406256007702403,0,0,0,0,0,9999,84.01190476190476,yH299-H2O2-treated-facs-pool3,GWK60_A03949,treated,yH299,3
GWK60_A03971,GWK60_A03971,ORF,CP048230.1,423196,424320,W,1125,1,227,8.8888888888888e-4,0.1091794871794872,0.05405169931076906,865,0.7688888888888888,0.7688149968094159,-16.57336599353766,0,0,0,0,0,1125,122.82692307692308,yH299-H2O2-treated-facs-pool3,GWK60_A03971,treated,yH299,3
GWK60_A03993,GWK60_A03993,ORF,CP048230.1,424657,425211,W,555,0,0,0,0,0,555,1,0.9720774262159272,-24.406256007702403,0,0,0,0,0,9999,123.28846153846152,yH299-H2O2-treated-facs-pool3,GWK60_A03993,treated,yH299,3
GWK60_A04015,GWK60_A04015,ORF,CP048230.1,425760,426557,W,798,1,894,0.0012531328320802,0.1481347599768652,0.3042004029421553,406,0.5087719298245614,0.5074885793620646,-14.600512135550783,0,0,0,0,0,798,118.21153846153848,yH299-H2O2-treated-facs-pool3,GWK60_A04015,treated,yH299,3
GWK60_A04037,PEX13,ORF,CP048230.1,426808,427983,C,1176,2,2157,0.00170068027210884,0.20153061224489796,0.4992596428977103,484,0.41156462585034015,0.4115408739243085,-13.330776858214383,0,0,0,0,0,588,118.5,yH299-H2O2-treated-facs-pool3,GWK60_A04037,treated,yH299,3
GWK60_A04059,GWK60_A04059,ORF,CP048230.1,428722,430431,C,1710,1,1666,5.8479532163742e-4,0.05233127864706811,0.1634850203158692,1453,0.8497076023391813,0.8497073671470937,-13.703217618715986,0,0,0,0,0,1710,89.48648648648648,yH299-H2O2-treated-facs-pool3,GWK60_A04059,treated,yH299,3
GWK60_A04081,GWK60_A04081,ORF,CP048230.1,431049,431318,C,270,2,1140,0.0074074074074074,0.6462433862433863,0.6820916623313259,172,0.6370370370370371,0.42566035856638734,-14.25017293141372,1,0,0,0,0,135,87.24285714285715,yH299-H2O2-treated-facs-pool3,GWK60_A04081,treated,yH299,3
GWK60_A04103,GWK60_A04103,ORF,CP048230.1,432045,433967,W,1923,1,264,5.2002080083203e-4,0.03276587203839031,0.01808468465499183,1696,0.8819552782111284,0.8819552492008012,-16.35640745825184,1,0,0,0,0,1923,63.00877192982456,yH299-H2O2-treated-facs-pool3,GWK60_A04103,treated,yH299,3
GWK60_A04125,GWK60_A04125,ORF,CP048230.1,435071,437230,W,2160,5,572,0.00231481481481481,0.15306973640306973,0.03817769019191053,699,0.3236111111111111,0.3236111101160458,-15.243864678945496,0,0,0,0,0,432,66.12612612612612,yH299-H2O2-treated-facs-pool3,GWK60_A04125,treated,yH299,3
GWK60_A04147,GWK60_A04147,ORF,CP048230.1,437475,439409,C,1935,1,205,5.1679586563307e-4,0.03428689030664745,0.01553465447413332,1577,0.8149870801033592,0.8149870563272137,-16.719755480519183,2,0,0,0,0,1935,66.34513274336283,yH299-H2O2-treated-facs-pool3,GWK60_A04147,treated,yH299,3
GWK60_A04169,GWK60_A04169,ORF,CP048230.1,440135,441289,W,1155,5,1731,0.00432900432900432,0.26770708283313327,0.2119116698461496,409,0.3541125541125541,0.3540873426465217,-13.64803279297568,1,0,0,0,0,231,61.84033613445378,yH299-H2O2-treated-facs-pool3,GWK60_A04169,treated,yH299,3
GWK60_A04191,GWK60_A04191,ORF,CP048230.1,441648,443006,C,1359,2,741,0.00147167034584253,0.09488898339982851,0.08883839457772981,918,0.6754966887417219,0.6754904349104699,-14.8709806310816,0,0,0,0,0,679.5,64.4770642201835,yH299-H2O2-treated-facs-pool3,GWK60_A04191,treated,yH299,3
GWK60_A04213,GWK60_A04213,ORF,CP048230.1,444199,444849,W,651,1,118,0.00153609831029185,0.10031662434559076,0.02904364938992568,577,0.8863287250384024,0.8766865232260344,-17.51143824439446,3,0,0,0,0,651,65.3061224489796,yH299-H2O2-treated-facs-pool3,GWK60_A04213,treated,yH299,3
GWK60_A04235,GWK60_A04235,ORF,CP048230.1,445014,446192,C,1179,0,0,0,0,0,1179,1,0.9999439942395492,-24.406256007702403,0,0,0,0,0,9999,64.4065934065934,yH299-H2O2-treated-facs-pool3,GWK60_A04235,treated,yH299,3
GWK60_A04257,GWK60_A04257,ORF,CP048230.1,447237,447704,W,306,0,0,0,0,0,306,1,0.7426905453026857,-24.406256007702403,1,0,0,0,0,9999,70.53125,yH299-H2O2-treated-facs-pool3,GWK60_A04257,treated,yH299,3
GWK60_A04279,GWK60_A04279,ORF,CP048230.1,446598,446960,C,363,0,0,0,0,0,363,1,0.8361696387766411,-24.406256007702403,2,0,0,0,0,9999,68.45833333333333,yH299-H2O2-treated-facs-pool3,GWK60_A04279,treated,yH299,3
GWK60_A04301,SKT5,ORF,CP048230.1,448654,450621,W,1968,2,172,0.00101626016260162,0.07701800232288038,0.01674338948558697,1378,0.7002032520325203,0.7002032373467181,-16.971627780065678,0,0,0,0,0,984,75.78571428571429,yH299-H2O2-treated-facs-pool3,GWK60_A04301,treated,yH299,3
GWK60_A04323,GWK60_A04323,ORF,CP048230.1,451222,452004,W,783,1,1,0.00127713920817369,0.1214784764480505,3.990134669636e-4,762,0.9731800766283524,0.9703291748165844,-23.406256007702403,0,0,0,0,0,783,95.11764705882354,yH299-H2O2-treated-facs-pool3,GWK60_A04323,treated,yH299,3
GWK60_A04345,SEF1,ORF,CP048230.1,452620,455916,W,3297,8,2458,0.00242644828632089,0.2322183082730475,0.23554476684664571,1515,0.45950864422202,0.4595086442220037,-13.14239998810632,0,0,0,0,0,412.125,95.70297029702972,yH299-H2O2-treated-facs-pool3,GWK60_A04345,treated,yH299,3
GWK60_A04367,GWK60_A04367,ORF,CP048230.1,457166,459478,W,2313,1,63,4.3233895373973e-4,0.06524315063009399,0.01646688911963645,2309,0.9982706441850412,0.9982706435203712,-18.406256007702403,0,0,0,0,0,2313,150.90740740740742,yH299-H2O2-treated-facs-pool3,GWK60_A04367,treated,yH299,3
GWK60_A04389,GWK60_A04389,ORF,CP048230.1,460163,460411,C,249,0,0,0,0,0,249,1,0.6201064323430902,-24.406256007702403,0,0,0,0,0,9999,145.48979591836735,yH299-H2O2-treated-facs-pool3,GWK60_A04389,treated,yH299,3
GWK60_A04411,GWK60_A04411,ORF,CP048230.1,462348,462953,W,606,0,0,0,0,0,606,1,0.9830434644897992,-24.406256007702403,0,0,0,0,0,9999,138.25,yH299-H2O2-treated-facs-pool3,GWK60_A04411,treated,yH299,3
GWK60_A04433,GWK60_A04433,ORF,CP048230.1,463883,464974,W,1092,0,0,0,0,0,1092,1,0.9998663296253664,-24.406256007702403,0,0,0,0,0,9999,133.82456140350877,yH299-H2O2-treated-facs-pool3,GWK60_A04433,treated,yH299,3
GWK60_A04455,SWI4,ORF,CP048230.1,465642,468767,W,3126,0,0,0,0,0,3126,1,0.999999999999804,-24.406256007702403,0,0,0,0,0,9999,116.36470588235294,yH299-H2O2-treated-facs-pool3,GWK60_A04455,treated,yH299,3
GWK60_A04477,GWK60_A04477,ORF,CP048230.1,469217,470545,W,1329,1,63,7.5244544770504e-4,0.0779668754914145,0.01775270135554766,1121,0.8434913468773514,0.8434808056664255,-18.406256007702403,0,0,0,0,0,1329,103.61797752808988,yH299-H2O2-treated-facs-pool3,GWK60_A04477,treated,yH299,3
GWK60_A04499,GWK60_A04499,ORF,CP048230.1,471201,472286,W,1086,2,4,0.00184162062615101,0.16716390423572744,0.00139962242421172,1066,0.98158379373849,0.9814444727253916,-22.08432791281504,2,0,0,0,0,543,90.77,yH299-H2O2-treated-facs-pool3,GWK60_A04499,treated,yH299,3
GWK60_A04521,GWK60_A04521,ORF,CP048230.1,472635,474263,C,1629,0,0,0,0,0,1629,1,0.9999993777977412,-24.406256007702403,1,0,0,0,0,9999,81.04,yH299-H2O2-treated-facs-pool3,GWK60_A04521,treated,yH299,3
GWK60_A04543,GWK60_A04543,ORF,CP048230.1,475204,475560,C,357,1,1,0.00280112044817927,0.2424923457755195,0.0010677559641951,326,0.9131652661064426,0.7559032389208847,-23.406256007702403,0,0,0,0,0,357,86.56976744186046,yH299-H2O2-treated-facs-pool3,GWK60_A04543,treated,yH299,3
GWK60_A04565,GWK60_A04565,ORF,CP048230.1,476978,477352,W,375,1,219,0.00266666666666666,0.22491954022988503,0.2193587223587223,371,0.9893333333333332,0.8428653054139819,-16.62489629417774,0,0,0,0,0,375,84.34482758620689,yH299-H2O2-treated-facs-pool3,GWK60_A04565,treated,yH299,3
