Chromosome,Strand,Position,Reads,Gene
III,W,2285000,312,nan
III,W,2285006,1,nan
III,W,2285130,1,nan
III,W,2285609,1,nan
III,W,2285738,1,nan
III,W,2285880,3,nan
III,W,2286054,69,nan
III,W,2286137,9,nan
III,W,2286226,1,nan
III,W,2286254,1,nan
III,W,2286395,41,nan
III,W,2286444,2,nan
III,W,2286449,70,nan
III,W,2286598,1,nan
III,W,2286599,3,nan
III,W,2286605,1,nan
III,W,2286606,75,nan
III,W,2286722,1,nan
III,W,2286727,2,nan
III,W,2286817,2,nan
III,W,2286838,3,nan
III,W,2286857,9,nan
III,W,2286955,2,nan
III,W,2286958,2,nan
III,W,2287358,1,nan
III,W,2287547,1,nan
III,W,2287867,4,nan
III,W,2288033,8,nan
III,W,2288158,1,nan
III,W,2288215,2,nan
III,W,2288238,2,nan
III,W,2288315,9,nan
III,W,2288353,1,nan
III,W,2288498,2,nan
III,W,2288518,2,nan
III,W,2288568,1,nan
III,W,2288570,1,nan
III,W,2288583,1,nan
III,W,2288872,2,nan
III,W,2288873,1,nan
III,W,2289144,1,nan
III,W,2289146,2,nan
III,W,2289158,1,nan
III,W,2289167,11,nan
III,W,2289178,1,nan
III,W,2289289,3,nan
III,W,2289300,5,nan
III,W,2289307,1,nan
III,W,2289317,51,nan
III,W,2289331,13,nan
III,W,2289340,613,nan
III,W,2289344,134,nan
III,W,2289345,116,nan
III,W,2289349,4,nan
III,W,2289351,4,nan
III,W,2289353,72,nan
III,W,2289355,58,nan
III,W,2289361,1,nan
III,W,2289362,757,nan
III,W,2289366,3,nan
III,W,2289367,154,nan
III,W,2289370,4,nan
III,W,2289378,3,nan
III,W,2289382,2,nan
III,W,2289384,10,nan
III,W,2289395,26,nan
III,W,2289396,4,nan
III,W,2289397,1,nan
III,W,2289398,193,nan
III,W,2289399,1,nan
III,W,2289400,1635,nan
III,W,2289401,3,nan
III,W,2289475,1,nan
III,W,2289476,92,nan
III,W,2289505,19,nan
III,W,2289535,37,nan
III,W,2289540,3,nan
III,W,2289584,5,nan
III,W,2289585,485,nan
III,W,2289630,2,nan
III,W,2289716,3,nan
III,W,2289801,1,nan
III,W,2289861,250,nan
III,W,2289862,1,nan
III,W,2290136,2,nan
III,W,2290245,3,nan
III,W,2290249,2,nan
III,W,2290301,1,nan
III,W,2290314,180,nan
III,W,2290315,2,nan
III,W,2290350,1,nan
III,W,2290355,1,nan
III,W,2290395,4,nan
III,W,2290401,1,nan
III,W,2290442,1,nan
III,W,2290443,1,nan
III,W,2290445,1,nan
III,W,2290449,1,nan
III,W,2290471,5,nan
III,W,2290524,1,nan
III,W,2290566,1,nan
III,W,2290583,5,nan
III,W,2290800,2,nan
III,W,2290871,2,nan
III,W,2290883,2,nan
III,W,2290902,2,nan
III,W,2290922,35,nan
III,W,2291091,9,nan
III,W,2291130,2,nan
III,W,2291203,1,nan
III,W,2291263,1,nan
III,W,2291286,1,nan
III,W,2291397,2,nan
III,W,2291529,24,nan
III,W,2291550,62,nan
III,W,2291827,1,nan
III,W,2291847,3,nan
III,W,2291965,2,nan
III,W,2291971,1,nan
III,W,2292118,7,nan
III,W,2292124,29,nan
III,W,2292126,86,nan
III,W,2292157,32,nan
III,W,2292245,4,nan
III,W,2292268,2,nan
III,W,2292293,1,nan
III,W,2292294,386,nan
III,W,2292359,1,nan
III,W,2292360,1,nan
III,W,2292392,2,nan
III,W,2292421,1,nan
III,W,2292429,75,nan
III,W,2292461,1,nan
III,W,2292503,1,nan
III,W,2292579,1,nan
III,W,2292616,1,nan
III,W,2292620,1,nan
III,W,2292634,28,nan
III,W,2292781,1,nan
III,W,2292782,36,nan
III,W,2292795,66,nan
III,W,2292809,1,nan
III,W,2292810,174,nan
III,W,2292826,30,nan
III,W,2292833,1,nan
III,W,2292834,17,nan
III,W,2292843,1,nan
III,W,2292864,1,nan
III,W,2292940,1,nan
III,W,2292942,2,nan
III,W,2292968,1,nan
III,W,2292990,63,nan
III,W,2292996,3,nan
III,W,2293000,21,nan
III,W,2293005,11,nan
III,W,2293074,1,nan
III,W,2293114,1,nan
III,W,2293128,1,nan
III,W,2293133,30,nan
III,W,2293162,1,nan
III,W,2293174,34,nan
III,W,2293208,1,nan
III,W,2293216,1,nan
III,W,2293281,1,nan
III,W,2293349,1,nan
III,W,2293381,13,nan
III,W,2293405,71,nan
III,W,2293411,1,nan
III,W,2293414,9,nan
III,W,2293557,1,nan
III,W,2293560,1,nan
III,W,2293639,2,nan
III,W,2293675,386,nan
III,W,2293873,3,nan
III,W,2293947,3,nan
III,W,2294120,1,nan
III,W,2294153,4,nan
III,W,2294169,2,nan
III,W,2294200,1,nan
III,W,2294322,1,nan
III,W,2294328,3,nan
III,W,2294430,1,nan
III,W,2294442,2,nan
III,W,2294444,2,nan
III,W,2294450,60,nan
III,W,2294451,1,nan
III,W,2294490,1,nan
III,W,2294533,27,nan
III,W,2294538,2,nan
III,W,2294572,1,nan
III,W,2294644,177,nan
III,W,2294698,1,nan
III,W,2294832,1,nan
III,W,2294892,1,nan
III,W,2295076,1,nan
III,W,2295085,98,nan
III,W,2295087,1,nan
III,W,2295100,58,nan
III,W,2295104,3,nan
III,W,2295109,1,nan
III,W,2295122,2,nan
III,W,2295133,2,nan
III,W,2295206,1,nan
III,W,2295549,1,nan
III,W,2295634,1,nan
III,W,2295671,2,nan
III,W,2295673,5,nan
III,W,2296097,2,nan
III,W,2296118,160,nan
III,W,2296134,1,nan
III,W,2296138,2,nan
III,W,2296143,1,nan
III,W,2296149,1,nan
III,W,2296150,50,nan
III,W,2296157,219,nan
III,W,2296161,1,nan
III,W,2296209,2,nan
III,W,2296232,2,nan
III,W,2296288,179,nan
III,W,2296289,1,nan
III,W,2296294,1,nan
III,W,2296295,239,nan
III,W,2296312,16,nan
III,W,2296339,5,nan
III,W,2296614,2,nan
III,W,2296734,2,nan
III,W,2296994,3,nan
III,W,2297008,3,nan
III,W,2297096,2,nan
III,W,2297105,1,nan
III,W,2297118,1,nan
III,W,2297123,1,nan
III,W,2297149,4,nan
III,W,2297220,896,nan
III,W,2297221,2,nan
III,W,2297222,102,nan
III,W,2297232,7,nan
III,W,2297262,1,nan
III,W,2297281,2,nan
III,W,2297393,2,nan
III,W,2297397,2,nan
III,W,2297599,2,nan
III,W,2297614,1,nan
III,W,2297626,1,nan
III,W,2297648,45,nan
III,W,2297662,1,nan
III,W,2297722,3,nan
III,W,2297735,2,nan
III,W,2297797,1,nan
III,W,2297823,1,nan
III,W,2297839,3,nan
III,W,2297868,1,nan
III,W,2297905,2,nan
III,W,2297914,1,nan
III,W,2298047,1,nan
III,W,2298136,1,nan
III,W,2298264,68,nan
III,W,2298280,2,nan
III,W,2298285,2,nan
III,W,2298335,1,nan
III,W,2298358,1,nan
III,W,2298873,2,nan
III,W,2298886,1,nan
III,W,2298947,1,nan
III,W,2298976,2,nan
III,W,2299067,1,nan
III,W,2299117,1,nan
III,W,2299176,291,nan
III,W,2299254,1,nan
III,W,2299272,1,nan
III,W,2299509,4,nan
III,W,2299522,46,nan
III,W,2299530,4,nan
III,W,2299628,2,nan
III,W,2299654,2,nan
III,W,2299655,1,nan
III,W,2299674,2,nan
III,W,2299675,1,nan
III,W,2299681,60,nan
III,W,2299782,3,nan
III,W,2299888,1,nan
III,W,2300077,1,nan
III,W,2300132,1,nan
III,W,2300326,2,nan
III,W,2300327,108,nan
III,W,2300335,14,nan
III,W,2300347,1,nan
III,W,2300353,313,nan
III,W,2300354,1,nan
III,W,2300358,3,nan
III,W,2300360,20,nan
III,W,2300371,23,nan
III,W,2300373,143,nan
III,W,2300377,3,nan
III,W,2300383,10,nan
III,W,2300384,113,nan
III,W,2300456,1,nan
III,W,2300475,9,nan
III,W,2300477,11,nan
III,W,2300479,4,nan
III,W,2300481,1,nan
III,W,2300485,289,nan
III,W,2300491,29,nan
III,W,2300575,36,nan
III,W,2300583,1,nan
III,W,2300584,27,nan
III,W,2300601,1,nan
III,W,2300602,25,nan
III,W,2300717,1,nan
III,W,2300742,138,nan
III,W,2301203,1,nan
III,W,2301220,1,nan
III,W,2301423,1,nan
III,W,2301536,1,nan
III,W,2301582,2,nan
III,W,2301648,2,nan
III,W,2301716,2,nan
III,W,2301826,2,nan
III,W,2301912,57,nan
III,W,2301970,25,nan
III,W,2302015,1,nan
III,W,2302063,6,nan
III,W,2302088,2,nan
III,W,2302111,2,nan
III,W,2302122,134,nan
III,W,2302123,1,nan
III,W,2302155,301,nan
III,W,2302156,1,nan
III,W,2302174,1,nan
III,W,2302249,9,nan
III,W,2302257,1,nan
III,W,2302263,1,nan
III,W,2302276,2,nan
III,W,2302290,1,nan
III,W,2302294,32,nan
III,W,2302302,2,nan
III,W,2302333,124,nan
III,W,2302410,2,nan
III,W,2302414,1,nan
III,W,2302421,37,nan
III,W,2302435,90,nan
III,W,2302450,2,nan
III,W,2302451,437,nan
III,W,2302453,3,nan
III,W,2302455,2,nan
III,W,2302870,1,nan
III,W,2302908,1,nan
III,W,2303013,8,nan
III,W,2303025,1,nan
III,W,2303133,2,nan
III,W,2303232,2,nan
III,W,2303311,1,nan
III,W,2303345,2,nan
III,W,2303386,1,nan
III,W,2303387,1,nan
III,W,2303495,2,nan
III,W,2303501,17,nan
III,W,2303512,2,nan
III,W,2303521,50,nan
III,W,2303581,1,nan
III,W,2303685,13,nan
III,W,2303699,1,nan
III,W,2303705,2,nan
III,W,2303883,2,nan
III,W,2304016,25,nan
III,W,2304017,1,nan
III,W,2304037,1,nan
III,W,2304252,1,nan
III,W,2304284,2,nan
III,W,2304287,1,nan
III,W,2304330,22,nan
III,W,2304372,1,nan
III,W,2304399,16,nan
III,W,2304410,55,nan
III,W,2304547,1,nan
III,W,2304644,1,nan
III,W,2304739,2,nan
III,W,2304743,1,nan
III,W,2304831,180,nan
III,W,2304859,3,nan
III,W,2305022,2,nan
III,W,2305043,19,nan
III,W,2305051,1,nan
III,W,2305062,2,nan
III,W,2305084,1,nan
III,W,2305205,2,nan
III,W,2305207,1,nan
III,W,2305230,69,nan
III,W,2305240,14,nan
III,W,2305349,31,nan
III,W,2305390,21,nan
III,W,2305399,1,nan
III,W,2305464,1,nan
III,W,2305467,1,nan
III,W,2305523,28,nan
III,W,2305538,20,nan
III,W,2305548,39,nan
III,W,2305550,7,nan
III,W,2305562,1,nan
III,W,2305568,37,nan
III,W,2305661,88,nan
III,W,2305704,42,nan
III,W,2305777,2,nan
III,W,2305814,6,nan
III,W,2305937,24,nan
III,W,2305973,1,nan
III,W,2305993,53,nan
III,W,2305994,1,nan
III,W,2306041,2,nan
III,W,2306048,1,nan
III,W,2306133,1,nan
III,W,2306181,11,nan
III,W,2306187,1,nan
III,W,2306220,176,nan
III,W,2306230,3,nan
III,W,2306239,2,nan
III,W,2306338,1,nan
III,W,2306443,1,nan
III,W,2306536,1,nan
III,W,2306558,1,nan
III,W,2306559,22,nan
III,W,2306565,1,nan
III,W,2306580,1,nan
III,W,2306622,1,nan
III,W,2306659,16,nan
III,W,2306725,13,nan
III,W,2306815,1,nan
III,W,2306990,5,nan
III,W,2307008,1,nan
III,W,2307050,1,nan
III,W,2307076,1,nan
III,W,2307184,2,nan
III,W,2307242,1,nan
III,W,2307252,4,nan
III,W,2307374,5,nan
III,W,2307416,2,nan
III,W,2307457,1,nan
III,W,2307645,6,nan
III,W,2307677,1,nan
III,W,2307737,2,nan
III,W,2307743,4,nan
III,W,2307767,1,nan
III,W,2307859,2,nan
III,W,2307869,1,nan
III,W,2308022,3,nan
III,W,2308035,3,nan
III,W,2308046,1,nan
III,W,2308059,227,nan
III,W,2308157,77,nan
III,W,2308259,26,nan
III,W,2308267,2,nan
III,W,2308369,33,nan
III,W,2308389,152,nan
III,W,2308445,34,nan
III,W,2308475,6,nan
III,W,2308476,13,nan
III,W,2308595,1,nan
III,W,2308704,1,nan
III,W,2308708,322,nan
III,W,2308731,1,nan
III,W,2308764,6,nan
III,W,2308779,1,nan
III,W,2308986,1,nan
III,W,2308999,13,nan
III,W,2309041,39,nan
III,W,2309067,11,nan
III,W,2309114,1,nan
III,W,2309437,15,nan
III,W,2309455,251,nan
III,W,2309456,1,nan
III,W,2309458,5,nan
III,W,2309505,1,nan
III,W,2309506,1,nan
III,W,2309907,1,nan
III,W,2310043,2,nan
III,W,2310107,1,nan
III,W,2310162,2,nan
III,W,2310225,1,nan
III,W,2310274,1,nan
III,W,2310328,6,nan
III,W,2310337,5,nan
III,W,2310486,171,nan
III,W,2310504,22,nan
III,W,2310506,16,nan
III,W,2310509,2,nan
III,W,2310530,110,nan
III,W,2310538,1,nan
III,W,2310539,59,nan
III,W,2310544,46,nan
III,W,2310570,210,nan
III,W,2310573,4,nan
III,W,2310592,1,nan
III,W,2310593,67,nan
III,W,2310616,2,nan
III,W,2310620,1,nan
III,W,2310724,1,nan
III,W,2310730,2,nan
III,W,2310731,272,nan
III,W,2310733,31,nan
III,W,2310739,2,nan
III,W,2310757,1,nan
III,W,2310770,2,nan
III,W,2310772,2,nan
III,W,2310807,1,nan
III,W,2310811,5,nan
III,W,2310971,1,nan
III,W,2311049,3,nan
III,W,2311279,103,nan
III,W,2311287,37,nan
III,W,2311288,3,nan
III,W,2311315,1,nan
III,W,2311351,2,nan
III,W,2311363,1,nan
III,W,2311364,4,nan
III,W,2311377,1,nan
III,W,2311379,323,nan
III,W,2311391,2,nan
III,W,2311392,1252,nan
III,W,2311393,1,nan
III,W,2311416,1,nan
III,W,2311419,242,nan
III,W,2311438,1,nan
III,W,2311475,13,nan
III,W,2311519,2,nan
III,W,2311529,1,nan
III,W,2311552,7,nan
III,W,2311596,14,nan
III,W,2311614,1,nan
III,W,2311625,1,nan
III,W,2311626,29,nan
III,W,2311831,5,nan
III,W,2311842,7,nan
III,W,2311892,153,nan
III,W,2311893,1,nan
III,W,2311918,1,nan
III,W,2311924,89,nan
III,W,2311925,1,nan
III,W,2311940,7,nan
III,W,2311942,2,nan
III,W,2312038,17,nan
III,W,2312055,3,nan
III,W,2312201,17,nan
III,W,2312202,1,nan
III,W,2312224,64,nan
III,W,2312239,77,nan
III,W,2312681,2,nan
III,W,2313144,3,nan
III,W,2313152,2,nan
III,W,2313177,1,nan
III,W,2313332,1,nan
III,W,2313365,1,nan
III,W,2313528,1,nan
III,W,2313564,1,nan
III,W,2313762,1,nan
III,W,2313923,4,nan
III,W,2314090,1,nan
III,W,2314190,61,nan
III,W,2314192,1,nan
III,W,2314208,9,nan
III,W,2314397,16,nan
III,W,2314451,1,nan
III,W,2314455,1,nan
III,W,2314510,89,nan
III,W,2314516,5,nan
III,W,2314527,1,nan
III,W,2314554,22,nan
III,W,2314571,1,nan
III,W,2314588,55,nan
III,W,2314651,61,nan
III,W,2314734,2,nan
III,W,2314750,2,nan
III,W,2314751,825,nan
III,W,2314754,1,nan
III,W,2314755,185,nan
III,W,2314863,4,nan
III,W,2314884,4,nan
III,W,2314920,4,nan
III,W,2314928,1,nan
III,W,2315037,3,nan
III,W,2315229,179,nan
III,W,2315287,1,nan
III,W,2315401,2,nan
III,W,2315524,19,nan
III,W,2315660,57,nan
III,W,2315774,3,nan
III,W,2315809,17,nan
III,W,2315824,16,nan
III,W,2315832,3,nan
III,W,2316063,1,nan
III,W,2316092,1,nan
III,W,2316097,4,nan
III,W,2316291,1,nan
III,W,2316296,5,nan
III,W,2316308,3,nan
III,W,2316320,9,nan
III,W,2316352,1,nan
III,W,2316365,3,nan
III,W,2316435,1,nan
III,W,2316464,34,nan
III,W,2316665,59,nan
III,W,2316669,28,nan
III,W,2316698,1,nan
III,W,2316752,36,nan
III,W,2316992,8,nan
III,W,2316998,1,nan
III,W,2317005,1,nan
III,W,2317153,1,nan
III,W,2317216,13,nan
III,W,2317372,2,nan
III,W,2317391,3,nan
III,W,2317394,1,nan
III,W,2317517,1,nan
III,W,2317599,2,nan
III,W,2317615,1,nan
III,W,2317655,1,nan
III,W,2317838,51,nan
III,W,2317901,3,nan
III,W,2317902,661,nan
III,W,2317934,1,nan
III,W,2317949,1,nan
III,W,2318192,1,nan
III,W,2318331,1,nan
III,W,2319038,30,nan
III,W,2319049,6,nan
III,W,2319065,54,nan
III,W,2319067,71,nan
III,W,2319071,37,nan
III,W,2319119,1,nan
III,W,2319120,1,nan
III,W,2319128,71,nan
III,W,2319161,1,nan
III,W,2319171,2,nan
III,W,2319177,1,nan
III,W,2319179,513,nan
III,W,2319180,3,nan
III,W,2319182,3,nan
III,W,2319184,106,nan
III,W,2319310,1,nan
III,W,2319318,1,nan
III,W,2319468,4,nan
III,W,2319635,86,nan
III,W,2319674,327,nan
III,W,2319722,89,nan
III,W,2319726,1,nan
III,W,2319760,208,nan
III,W,2319761,1,nan
III,W,2319814,1,nan
III,W,2319840,105,nan
III,W,2324819,4,nan
III,W,2324827,2,nan
III,W,2324836,1,nan
III,W,2324837,1,nan
III,W,2324904,1,nan
III,W,2324936,102,nan
III,W,2324947,18,nan
III,W,2324968,3,nan
III,W,2324969,1,nan
III,W,2324981,1,nan
III,W,2325014,3,nan
III,W,2325042,1,nan
III,W,2325174,1,nan
III,W,2325179,1,nan
III,W,2325914,1,nan
III,W,2325934,1,nan
III,W,2325967,1,nan
III,W,2326208,2,nan
III,W,2326269,1,nan
III,W,2326287,1,nan
III,W,2326290,1,nan
III,W,2326509,1,nan
III,W,2326511,2,nan
III,W,2326517,1,nan
III,W,2326647,1,nan
III,W,2326711,4,nan
III,W,2326791,1,nan
III,W,2326815,1,nan
III,W,2326877,1,nan
III,W,2326896,1,nan
III,W,2326948,1,nan
III,W,2326950,54,nan
III,W,2326955,2,nan
III,W,2326959,2,nan
III,W,2327106,1,nan
III,W,2327228,1,nan
III,W,2327284,2,nan
III,W,2327288,30,nan
III,W,2327365,10,nan
III,W,2327396,41,nan
III,W,2327605,43,nan
III,W,2327879,5,nan
III,W,2327907,4,nan
III,W,2328234,2,nan
III,W,2328383,1,nan
III,W,2328486,1,nan
III,W,2328507,34,nan
III,W,2328523,121,nan
III,W,2328676,1,nan
III,W,2328679,13,nan
III,W,2328695,90,nan
III,W,2328697,4,nan
III,W,2328848,2,nan
III,W,2328981,65,nan
III,W,2329130,18,nan
III,W,2329207,1,nan
III,W,2329224,6,nan
III,W,2329318,1,nan
III,W,2329596,1,nan
III,W,2329820,1,nan
III,W,2329879,3,nan
III,W,2329986,1,nan
III,W,2330209,9,nan
III,W,2330362,9,nan
III,W,2330363,1,nan
III,W,2330407,1,nan
III,W,2330476,1,nan
III,W,2330642,1,nan
III,W,2330643,373,nan
III,W,2330985,6,nan
III,W,2331120,12,nan
III,W,2331254,1,nan
III,W,2331432,3,nan
III,W,2331455,78,nan
III,W,2331736,1,nan
III,W,2331781,2,nan
III,W,2331975,2,nan
III,W,2332114,24,nan
III,W,2332149,11,nan
III,W,2332153,2,nan
III,W,2332380,1,nan
III,W,2332418,2,nan
III,W,2332433,1,nan
III,W,2332513,1,nan
III,W,2332598,21,nan
III,W,2332602,213,nan
III,W,2332603,1,nan
III,W,2332606,1,nan
III,W,2332805,2,nan
III,W,2332835,1,nan
III,W,2332836,2,nan
III,W,2332875,2,nan
III,W,2332929,1,nan
III,W,2333417,1,nan
III,W,2334740,2,nan
III,W,2334847,1,nan
III,W,2334904,1,nan
III,W,2334947,2,nan
III,W,2334948,3,nan
III,W,2334972,1,nan
III,W,2335068,1,nan
III,W,2335075,70,nan
III,W,2335137,31,nan
III,W,2335139,4,nan
III,W,2335145,8,nan
III,W,2335151,1,nan
III,W,2335157,2,nan
III,W,2335203,1,nan
III,W,2335233,1,nan
III,W,2335472,1,nan
III,W,2335569,2,nan
III,W,2335570,605,nan
III,W,2335584,1,nan
III,W,2335674,1,nan
III,W,2335725,94,nan
III,W,2335779,1,nan
III,W,2335811,4,nan
III,W,2335819,1,nan
III,W,2335822,2,nan
III,W,2335836,2,nan
III,W,2335838,38,nan
III,W,2335840,447,nan
III,W,2335842,23,nan
III,W,2335844,26,nan
III,W,2335848,3,nan
III,W,2335871,1,nan
III,W,2335875,3,nan
III,W,2335882,2,nan
III,W,2335911,5,nan
III,W,2335921,1,nan
III,W,2335925,1,nan
III,W,2336022,2,nan
III,W,2336161,2,nan
III,W,2336195,15,nan
III,W,2336367,1,nan
III,W,2336468,14,nan
III,W,2336513,1,nan
III,W,2336527,1,nan
III,W,2336528,1,nan
III,W,2336529,283,nan
III,W,2336531,4,nan
III,W,2336546,333,nan
III,W,2336687,1,nan
III,W,2336712,18,nan
III,W,2336805,3,nan
III,W,2337020,1,nan
III,W,2337157,16,nan
III,W,2337280,2,nan
III,W,2337507,1,nan
III,W,2337679,74,nan
III,W,2337862,9,nan
III,W,2337965,2,nan
III,W,2338045,1,nan
III,W,2338227,3,nan
III,W,2338282,1,nan
III,W,2338382,1,nan
III,W,2338597,1,nan
III,W,2338767,70,nan
III,W,2339122,42,nan
III,W,2339142,1,nan
III,W,2339602,1,nan
III,W,2339606,1,nan
III,W,2339641,1,nan
III,W,2339931,5,nan
III,W,2340037,16,nan
III,W,2340147,2,nan
III,W,2340153,6,nan
III,W,2340217,3,nan
III,W,2340223,1,nan
III,W,2340240,1,nan
III,W,2340406,2,nan
III,W,2340480,11,nan
III,W,2340503,1,nan
III,W,2340507,74,nan
III,W,2340536,129,nan
III,W,2340606,6,nan
III,W,2340799,1,nan
III,W,2340822,1,nan
III,W,2340830,12,nan
III,W,2340832,1,nan
III,W,2340870,1,nan
III,W,2341111,131,nan
III,W,2341145,51,nan
III,W,2341171,1,nan
III,W,2341185,1,nan
III,W,2341190,2,nan
III,W,2341211,1,nan
III,W,2341216,1,nan
III,W,2341217,169,nan
III,W,2341257,1,nan
III,W,2341269,1,nan
III,W,2341355,1,nan
III,W,2341404,1,nan
III,W,2341414,17,nan
III,W,2341425,1,nan
III,W,2341559,1,nan
III,W,2341597,1,nan
III,W,2341678,1,nan
III,W,2341755,10,nan
III,W,2341965,1,nan
III,W,2342194,2,nan
III,W,2342313,1,nan
III,W,2342353,2,nan
III,W,2342354,1,nan
III,W,2342376,1,nan
III,W,2342393,15,nan
III,W,2342530,3,nan
III,W,2342651,17,nan
III,W,2342664,2,nan
III,W,2342732,5,nan
III,W,2342734,2,nan
III,W,2342780,2,nan
III,W,2342906,2,nan
III,W,2343096,81,nan
III,W,2343612,2,nan
III,W,2343792,1,nan
III,W,2343932,1,nan
III,W,2344031,37,nan
III,W,2344117,6,nan
III,W,2344126,45,nan
III,W,2344127,3,nan
III,W,2344147,15,nan
III,W,2344168,1,nan
III,W,2344201,1,nan
III,W,2344321,2,nan
III,W,2344446,4,nan
III,W,2344561,1,nan
III,W,2344576,1,nan
III,W,2344600,19,nan
III,W,2344616,6,nan
III,W,2344622,8,nan
III,W,2344633,3,nan
III,W,2344672,61,nan
III,W,2344683,1137,nan
III,W,2344684,5,nan
III,W,2344685,14,nan
III,W,2344687,204,nan
III,W,2344689,1,nan
III,W,2344691,876,nan
III,W,2344692,2,nan
III,W,2344693,1,nan
III,W,2344698,8,nan
III,W,2344708,1,nan
III,W,2344709,102,nan
III,W,2344961,2,nan
III,W,2344995,107,nan
III,W,2345527,2,nan
III,W,2345694,191,nan
III,W,2345885,1,nan
III,W,2346225,1,nan
III,W,2346233,1,nan
III,W,2346319,4,nan
III,W,2346526,14,nan
III,W,2346538,2,nan
III,W,2346586,18,nan
III,W,2346641,1,nan
III,W,2346642,186,nan
III,W,2346694,1,nan
III,W,2346698,246,nan
III,W,2346699,1,nan
III,W,2346719,1,nan
III,W,2346779,25,nan
III,W,2346910,13,nan
III,W,2346961,1,nan
III,W,2347309,75,nan
III,W,2347326,1,nan
III,W,2347667,50,nan
III,W,2347804,2,nan
III,W,2347807,15,nan
III,W,2347821,19,nan
III,W,2347871,3,nan
III,W,2347913,76,nan
III,W,2347921,3,nan
III,W,2348131,1,nan
III,W,2348140,26,nan
III,W,2348298,4,nan
III,W,2348315,113,nan
III,W,2348408,3,nan
III,W,2348443,8,nan
III,W,2348529,1,nan
III,W,2348533,5,nan
III,W,2348541,4,nan
III,W,2348697,4,nan
III,W,2348714,4,nan
III,W,2348818,2,nan
III,W,2348858,4,nan
III,W,2348987,2,nan
III,W,2349009,4,nan
III,W,2349199,1,nan
III,W,2349269,26,nan
III,W,2349348,1,nan
III,W,2349416,22,nan
III,W,2349430,12,nan
III,W,2349557,6,nan
III,W,2349563,4,nan
III,W,2349582,1,nan
III,W,2349628,1,nan
III,W,2349735,1,nan
III,W,2349737,30,nan
III,W,2349753,1,nan
III,W,2349763,16,nan
III,W,2349787,131,nan
III,W,2349791,10,nan
III,W,2349798,1,nan
III,W,2349908,17,nan
III,W,2349961,5,nan
III,W,2350086,1,nan
III,W,2350116,1,nan
III,W,2350182,42,nan
III,W,2350262,19,nan
III,W,2350337,1,nan
III,W,2350345,1,nan
III,W,2350404,2,nan
III,W,2350522,3,nan
III,W,2350572,1,nan
III,W,2350600,3,nan
III,W,2350697,3,nan
III,W,2350773,78,nan
III,W,2350809,2,nan
III,W,2350884,14,nan
III,W,2350929,34,nan
III,W,2351008,1,nan
III,W,2351032,1,nan
III,W,2351081,323,nan
III,W,2351133,5,nan
III,W,2351208,1,nan
III,W,2351266,55,nan
III,W,2351354,3,nan
III,W,2351371,1,nan
III,W,2351382,2,nan
III,W,2351454,1,nan
III,W,2351475,1,nan
III,W,2351482,1,nan
III,W,2351877,2,nan
III,W,2351927,1,nan
III,W,2351950,1,nan
III,W,2352051,1,nan
III,W,2352138,2,nan
III,W,2352144,3,nan
III,W,2352201,1,nan
III,W,2352235,1,nan
III,W,2352244,1,nan
III,W,2352287,1,nan
III,W,2352303,10,nan
III,W,2352316,3,nan
III,W,2352334,1,nan
III,W,2352365,1,nan
III,W,2352437,1,nan
III,W,2352526,259,nan
III,W,2352535,51,nan
III,W,2352563,15,nan
III,W,2352565,2,nan
III,W,2352569,10,nan
III,W,2352614,2,nan
III,W,2352620,1,nan
III,W,2352623,2,nan
III,W,2352649,3,nan
III,W,2352658,2,nan
III,W,2352668,1,nan
III,W,2352672,1,nan
III,W,2352674,2,nan
III,W,2352680,118,nan
III,W,2352696,1,nan
III,W,2352710,5,nan
III,W,2352735,2,nan
III,W,2352759,1,nan
III,W,2352762,33,nan
III,W,2352782,3,nan
III,W,2352889,3,nan
III,W,2352891,29,nan
III,W,2352895,1,nan
III,W,2352906,1,nan
III,W,2352914,2,nan
III,W,2352949,15,nan
III,W,2353032,1,nan
III,W,2353137,1,nan
III,W,2353148,17,nan
III,W,2353182,17,nan
III,W,2353184,1,nan
III,W,2353235,1,nan
III,W,2353364,46,nan
III,W,2353427,1,nan
III,W,2353453,4,nan
III,W,2353483,1,nan
III,W,2353489,18,nan
III,W,2353574,1,nan
